cbg,year,seed,cost,H_Area_of_store,R_Percentage_of_Visits_by_brand,J_POI_count_where_store_is,K_POI_diversity_where_store_is,L_Demographic_similarity,G_Distance_between_cbg_and_store
360050043004,2018,2,0.4765349128058788,1.5016872697646875,26.224212415279272,2.144450152498597,1.2847658831440185,21.736791001167987,19.803833472975583
360050043004,2018,3,0.5449490007596525,4.5924376510773675,3.983747748113867,2.4548616793751705,2.090909465133361,21.061658203172904,18.66625009392073
360050043004,2018,4,0.6597409889518695,8.582157466703546,11.929473598702526,6.179610205812359,1.1231655196529857,26.080343540901257,22.39088433596782
360050043004,2018,5,0.6020132587366678,5.681914020777501,4.721896477063087,3.6751331392429307,1.1169924460022997,1.2381376194722034,21.171234408427885
360050043004,2018,6,0.693857008237343,6.5022237909513905,9.526455617182158,8.318763904224657,4.051532458928516,13.342868060368943,26.06112329703494
360050043004,2018,7,0.6129965566170492,4.448525594623119,11.686741667535614,1.8123593294599765,1.2279328686893267,23.526044148334872,8.816770463180433
360050043004,2018,8,0.6101061809253621,6.398403189616384,10.941334954958215,3.075697603513862,1.0279726509370022,26.674255241755933,17.147306992943243
360050043004,2018,9,0.7180091863966835,5.142281331075608,7.94617904417135,2.554178758250657,19.335091944477455,24.309320115095964,16.19118689217678
360050061002,2018,0,0.37834606588409714,3.328743289116833,21.42939636783145,3.0445186011262457,7.545888484617389,10.886406692519838,5.126833706403929
360050061002,2018,1,0.41682582665048995,6.373154288568465,6.595643462015448,20.90582375270204,11.20803300094069,15.697303156353419,22.233129149984592
360050061002,2018,2,0.2979908330273038,2.5937176577749597,22.85564431373151,3.259278470576686,6.326451788537751,12.334369470008745,8.08198932188484
360050061002,2018,3,0.41788047502225767,17.41058702849167,3.6597064574109384,17.83633777898964,17.494881122478645,19.251235540312074,20.879629834067657
360050061002,2018,4,0.4180172501016298,11.421522492266924,14.051421173674749,25.00170811292001,19.29707093867748,14.198993110622979,21.3305528061819
360050061002,2018,5,0.41158381283409995,3.270092730718531,19.30581055248453,3.634120069271596,8.315220686416968,10.866798658594632,6.55180164837716
360050061002,2018,6,0.406343095398932,2.2194660973215985,26.814482789118948,6.197249154187742,9.871101279731112,19.809165688267928,24.644006551584194
360050061002,2018,7,0.30354767883046585,1.9796593095221269,17.65473129823252,1.5677126290525298,6.735030457648664,6.110565487966085,11.771924739909428
360050061002,2018,8,0.3737004024213687,1.4249341600283252,12.980727564232154,1.42208626205802,14.074558412860654,3.1914000707972123,6.821903469774195
360050061002,2018,9,0.28686576642783657,1.4914769552968994,20.298337419470215,3.0187360926554874,4.2277470167423505,14.853974585942296,17.986636202432585
360050064001,2018,0,0.4173589147217206,1.0212013488659437,5.834102521701615,7.28256950104889,3.868592861464351,9.831330082691816,19.248277301247168
360050064001,2018,1,0.49946391416239766,10.823848087605604,11.59626184294671,13.762519160224429,11.244375912424118,23.656885703341352,26.72393250635446
360050064001,2018,2,0.5197709768349517,20.470008809740637,11.87960418048767,3.4790590159202903,19.11210092309244,25.11356012156882,14.064093378766971
360050064001,2018,3,0.5299961084709646,12.357298359227869,14.821655552324396,8.010127355193092,12.914301746039513,13.856563168657459,18.17254498935354
360050064001,2018,4,0.4780360110548678,1.4203529727927524,6.573254229985773,9.399431001978474,10.108349844184865,18.281756659160724,25.777775412905
360050064001,2018,5,0.5255632500374987,11.357794353017988,26.34098794815864,8.381046917735361,13.58126575120687,19.661598705672944,18.3742775280433
360050064001,2018,6,0.5212718312464295,4.369522222953213,7.771552534321217,6.185260468462761,7.605972310490259,27.115731439868892,12.600817963281145
360050064001,2018,7,0.4840694401874711,1.3126546990940966,16.347579594699223,1.8753988665541996,6.276307663093829,26.00068358696917,11.94099325806504
360050064001,2018,8,0.5315810707701792,5.7977215234510115,21.652493635404298,5.147066296910509,6.744748994688777,17.16143302899591,11.527897277989457
360050064001,2018,9,0.4236904256147189,1.253319394289223,4.006028595885169,9.300124760678013,8.159872923032452,14.920827384435455,22.935747557106666
360050067005,2018,0,0.3740921363357038,1.9038805808088632,24.261866314645978,6.605345424871263,26.908848045268037,27.196017200109154,16.979281958499826
360050067005,2018,1,0.38113547291353467,1.741951762737834,13.239303066147698,2.4517999534841213,11.524118347465272,22.85654501764361,8.75383385677705
360050067005,2018,2,0.3612743980771844,2.18215517381212,9.96357965982235,2.157838664912017,9.70376642580206,6.003198098191504,18.453801811430086
360050067005,2018,3,0.3272058959085282,1.9632160871798874,2.272846786973261,1.151860348939004,4.096176829560214,17.25730892419319,21.815239511474424
360050067005,2018,4,0.38090092266529685,2.1714150536259256,19.914836057255627,3.688774641393479,19.02367754406263,12.618176487407343,9.325720213653232
360050067005,2018,5,0.40839839754373475,1.5945100911530081,16.047819541589195,3.553557901286479,21.959821098515384,14.557263108994613,8.61185832961655
360050067005,2018,6,0.4215606289433901,1.5928508330998312,6.933877065427993,1.9617045557177484,6.621986826447548,25.265991117190364,3.626353210501671
360050067005,2018,7,0.41605476620927795,4.343934693855331,19.379120303998864,4.2876188002129805,12.08499301170797,11.32446635023561,21.95322456685389
360050067005,2018,8,0.41029018841061293,2.6322809473291215,19.11184001384834,6.0882973296433445,13.702871447692885,27.864434991488068,13.368325048052824
360050067005,2018,9,0.3698346744430757,2.480871938169602,5.200433822820883,1.4234815612506315,7.800699128881409,21.663348781994532,23.62276879562976
360050074002,2018,0,0.07596555809019523,2.5901071530293684,14.29209673723518,8.602690460462917,9.286743023680074,5.818832803689663,27.353207491998006
360050074002,2018,1,0.08293501462842401,1.990637770526857,5.222319675140252,3.118115557940264,4.210280302595628,4.014498513028297,24.444241974371852
360050074002,2018,2,0.07209659708025651,1.6238647830381439,2.0613669452587047,11.481631226042953,19.244344404261835,2.7758304870207886,23.454129406403403
360050074002,2018,3,0.0744810187097118,2.1952683180257484,13.771921175452468,8.744527659354794,15.734102252768498,6.548407338060637,20.876275914138645
360050074002,2018,4,0.07338037906085049,1.4015813816598603,7.623400809317644,12.515163944816123,16.364217523671776,1.5695775004539705,25.606652490694444
360050074002,2018,5,0.07388875460450728,2.1898083689520718,16.61393502993402,2.2290190396323837,2.4175994738151902,3.0071726445310087,25.04481488595049
360050074002,2018,6,0.07404139799689946,1.1542992006196258,8.671108418109831,3.9907424190801564,13.426305375372866,1.5488354998868656,20.631158360234014
360050074002,2018,7,0.07360439129074192,1.6238223867393415,1.8673653996998638,7.269919462558255,21.141982490583075,2.8561450737532557,18.84073233340277
360050074002,2018,8,0.08567415320343053,2.5475611364365385,13.706084961030463,1.8099607426164752,26.42339404281615,3.750421118270335,9.890182839218198
360050074002,2018,9,0.07556469131062304,2.902306766701198,18.06109813475144,5.89991521053038,25.88814157398395,4.837286022548993,25.032212133604176
360050075004,2018,0,0.05393506041836582,3.7394499414976172,7.464695725759248,9.91270097563499,5.801046940180632,2.6228245218137687,27.40627255528534
360050075004,2018,1,0.05149181607580511,1.2171455238211593,19.311905357208857,15.029846021197297,1.2638956739292828,1.048389127545562,25.301501748367752
360050075004,2018,2,0.051685747215329925,13.75223794001663,18.72826006393172,1.087036962737585,2.2282922966756473,2.2668976114721278,26.528740459719906
360050075004,2018,3,0.8882942705614869,21.76547505261517,19.816547559872273,7.529439434701928,1.3417897813658826,4.100629889524703,18.780193493901976
360050075004,2018,4,0.1413381341619886,10.863902400653664,18.1102827884647,4.295709143268597,2.083132703070568,2.9993389931002996,19.575612598050334
360050075004,2018,5,0.05169968832446514,6.367749942983574,12.171770419997735,3.616190412598904,4.3059515778509185,1.4084399034544006,25.395261457932385
360050075004,2018,6,0.8993508322650574,20.40892769050612,13.650670082736791,14.149730217867035,24.300392271952397,1.2394828971139042,24.605749924326815
360050075004,2018,7,0.05178200026863311,12.521651344439624,11.858219744601477,4.04157192405511,2.6448475974180354,2.820075334794396,26.72369539736097
360050075004,2018,8,0.054557770065188915,1.0141276532922596,10.381999366125171,12.99981133191111,6.0235199144520095,1.6479884282063308,27.494527266111902
360050075004,2018,9,0.05546141310531971,4.919325715189924,16.05720494027864,16.05368950825394,2.35042180526888,2.7496332765123697,27.046983605859285
360050079005,2018,0,0.8857357759742273,22.9215924816973,24.665899990190248,10.148218343588503,16.461009124560164,2.0400670621477057,14.655052675015277
360050079005,2018,1,0.8915878821654498,10.059570183815936,15.421424123501714,2.9462256387307235,17.201134521527674,1.7277925285619653,8.148494521090324
360050079005,2018,2,0.891650616174247,5.323351656212229,27.5823924208043,10.305051847618547,19.155938715365032,1.1688306064594958,22.27709965013649
360050079005,2018,3,0.8883532807933644,15.805388007508077,17.716113164562735,2.0530074176721174,10.027812154505973,1.5178509682794932,7.680403780687291
360050079005,2018,4,0.2334419989378238,9.26659570399804,18.14033013392168,5.472695068362718,1.019158569058888,1.8365847222644898,20.472907766084518
360050079005,2018,5,0.8908070181342854,6.728436734933879,20.319728309951806,8.712738297653424,21.537757783541068,3.2456440991909457,22.38756150548216
360050079005,2018,6,0.934823103096414,3.193360967331292,7.852811146959117,22.906883792631234,12.578192901172079,4.790214187395577,11.44322612385987
360050079005,2018,7,0.7611968666356006,15.050616980663577,20.84238726190446,8.721633274852323,1.262087081516313,2.916509817011283,21.313429176817298
360050079005,2018,8,0.5692169483923293,15.345151414205949,18.289721522486495,3.3037759088174283,1.2142748701067099,3.1811804414991576,24.42113036891567
360050079005,2018,9,0.9292283375631702,5.7606125985319,27.570594891770345,15.588711970732078,17.846885806781955,4.498936202451937,23.025330825687274
360050085004,2018,0,0.3144857419362249,1.729312000250136,5.282523484937325,9.089437349298183,17.97930738565015,25.03540714589739,16.24949914266205
360050085004,2018,1,0.3156797073898642,1.1139291214061693,12.240971250467819,16.17841141535515,12.460874253585395,27.1949112022709,26.98805028213502
360050085004,2018,2,0.28703911502519,1.1336991342150216,3.5503420842634714,3.987093065399023,4.231726011287698,9.455067108771228,8.076614302988276
360050085004,2018,3,0.3154992019177263,2.065474320516002,9.567805719987444,18.56531232249865,22.362554769467124,18.490240172864922,26.973439402258723
360050085004,2018,4,0.30681774268553796,1.4282705552258186,9.374913696133904,6.122533113924243,5.82785834610609,4.1324634424024165,21.05611363182593
360050085004,2018,5,0.32678901273191263,2.4558505446051697,12.074788297117806,1.2168737278373385,12.694402133843283,18.280428882583657,27.08222134891537
360050085004,2018,6,0.31490781579058424,2.344352683277446,6.445116224719364,3.5037995402110944,12.984689291450513,5.048657559781248,25.19984605730253
360050085004,2018,7,0.3042793565955352,1.1292484362090462,6.609479672700687,1.5757907290900839,8.333787571358735,26.220530280320684,18.909119897419323
360050085004,2018,8,0.3034771902553436,1.3239369934568592,12.400121852052802,12.306106074338345,1.1811673842431283,8.350124445833956,27.820608832636005
360050085004,2018,9,0.30401591957854945,4.426528126949815,5.30572698422581,2.1394805506024746,1.7164956574779033,13.282154301589582,26.519307187268925
360050117001,2018,0,0.06553555191309901,14.934357233464908,7.138014667281441,4.7141262571248514,10.862368440184463,9.150185718701298,20.65794225767074
360050117001,2018,1,0.06579062478358866,18.19575738530457,11.61253069036166,3.22376646904004,27.302588614809565,13.31004615218546,18.32369236008261
360050117001,2018,2,0.05483458423348342,1.0113921035139195,1.8274577832585037,6.751767622486107,14.726726749960903,4.263158333951246,17.216557444233885
360050117001,2018,3,0.06592640313563014,11.062640475031106,6.448636943550454,10.079051425077111,16.017227512476495,1.4225999758854684,21.73621096525795
360050117001,2018,4,0.06519442679681597,4.593749613797586,14.159689473671836,2.2640485322468127,1.1933584326836524,8.25580728887249,6.274817197144529
360050117001,2018,5,0.0639358245722893,4.63438443705904,3.401920274616657,2.0994532640430634,17.478889352958678,27.25675249066434,9.156265417732316
360050117001,2018,6,0.05603722837358438,2.1995302623352515,1.5873806205330205,6.195640235684124,9.785462287310432,27.526192779340878,26.153664257210657
360050117001,2018,7,0.06616991747945766,25.611345153492447,14.129291610262488,4.97565851380471,22.917171202652245,6.111268700825524,27.88661064442293
360050117001,2018,8,0.0675489649908555,12.998034215447793,22.441184463178203,2.4911755681335386,1.2326779420763714,3.8056719722032675,5.41749684670866
360050117001,2018,9,0.054998389251003976,3.3211859757504216,1.1084661214974858,5.007385395962395,7.4509584700351965,4.277698076662542,25.027233800615278
360050119001,2018,0,0.035463478167312434,14.595882486256558,5.745334711246092,8.01824497487099,11.131407410702018,8.01061480359944,21.824737389459717
360050119001,2018,1,0.03492328224718089,1.0046374121302222,23.691054972189903,6.322380433778321,1.41199786587954,12.65261213481007,20.20296419974823
360050119001,2018,2,0.034650017768573016,1.360408209567968,9.876476108734773,3.2034553984423706,5.933714005922282,25.96890102302618,11.00193316963478
360050119001,2018,3,0.035144300464407086,1.5103399641645545,18.580765496364837,5.5442542927980085,3.335913672380867,26.338270790985902,15.917756421285617
360050119001,2018,4,0.03545927105899105,17.624097972852553,7.733048465072563,12.372301621407026,20.792533819282728,19.842738211152763,27.164205881520807
360050119001,2018,5,0.03378036784853422,6.022421057229462,1.6242155131623512,4.5338902236189105,9.656563142713232,8.860500612276887,14.026845353756489
360050119001,2018,6,0.033023716216551424,2.1995302623352515,1.5873806205330205,6.195640235684124,9.785462287310432,27.526192779340878,26.153664257210657
360050119001,2018,7,0.0359546982935246,1.491073817789239,14.628514222645773,1.4724466503764937,10.181404745027049,26.730661021109853,14.629169980679208
360050119001,2018,8,0.032120990538328065,5.12746543623696,1.0074675425179045,9.039177225237886,27.067508642139728,2.5784824153547934,20.614330680275355
360050119001,2018,9,0.03037857067023131,3.7939457442825333,5.817291168304931,1.5336822240277765,1.0482964067510512,6.899095063713412,4.918453632439942
360050133001,2018,0,0.03906735779780712,9.562566468119186,12.90514759501137,15.265270501324498,3.8504692045660924,13.694293201660354,21.111757428736183
360050133001,2018,1,0.038912581376271294,10.406757109684095,11.811258879552112,15.036684040147888,5.857996924093531,17.485110970764907,25.177741978901203
360050133001,2018,2,0.03793805968654573,14.437215224765659,16.71003507065214,17.03299412767865,11.536861073237326,17.22412196354079,27.246287904851595
360050133001,2018,3,0.03916922394479905,7.926156623834004,10.778639144907281,2.3375778439276127,15.728863018586859,10.72869040183872,26.62839621462317
360050133001,2018,4,0.03896605509779261,24.657663346235065,24.21263533868712,9.67854503541328,6.6909673841657495,16.679008776362192,16.43142126300599
360050133001,2018,5,0.03773890334407071,25.11960451999645,24.472702380285362,8.332436215982316,10.836850068819889,10.820289767978053,16.758556105666045
360050133001,2018,6,0.0393415776924021,25.305309980685497,23.287222021972646,16.743669813096112,1.7880735888310788,16.41372127922501,25.206994060300786
360050133001,2018,7,0.03776175274675375,16.927937996934087,15.27939730383185,7.053904852150385,6.954306038248266,1.3398765889335493,17.846845751109612
360050133001,2018,8,0.03921375831921825,10.982573231858076,22.652469552889833,17.96016823625823,3.703075212913082,10.688293688410722,20.88437753673421
360050133001,2018,9,0.03692773267625471,7.5460760652918,6.9325959519146005,7.679441162027858,6.325786198298652,25.640569275794995,19.58689869267387
360050153003,2018,0,0.8060935271351197,4.811605740254789,7.034217468912342,3.2811670726406152,25.079873903581618,1.2993994316579744,27.91041973976002
360050153003,2018,1,0.8211820985204834,17.42289627022927,13.519713938919551,8.129129748347719,23.303975106675725,16.70235098518961,17.605555183847024
360050153003,2018,2,0.6379923156456916,6.5321156414533075,2.307117271225709,2.953595260368375,12.81455439877684,1.626142926798603,24.578026181716513
360050153003,2018,3,0.8179633201647889,22.90420061611607,18.418308847428982,14.904102045980425,17.4202564560238,12.587667813759715,24.584766239779007
360050153003,2018,4,0.8173790605102005,17.449368858285162,14.24097077944974,9.209976167065559,18.412282725589822,1.1572557131124568,16.321725841238326
360050153003,2018,5,0.698954098405355,1.262676914778523,1.983761547801386,1.5025578803634632,3.7561341608215315,9.147817327544857,25.207929546893098
360050153003,2018,6,0.23105932765603732,2.4219369731658507,2.7776989443468096,7.043478012259532,10.098327859994678,1.150472099749976,27.70841878622462
360050153003,2018,7,0.28638656259566286,5.8059855834853416,16.040760085534284,1.8360739536943425,10.613441165318335,1.0697221230022214,25.51303096309633
360050153003,2018,8,0.3700545254624765,6.43862260160742,13.61726051732666,10.455197752199231,6.193854642995738,1.3413257837039652,27.715367914563828
360050153003,2018,9,0.8174248629416566,23.713577860474686,20.89242308374024,15.263128979295756,10.376077180196809,24.002479835068442,20.52020602343433
360050189003,2018,0,0.519126139978421,5.826756629775478,19.2928537302777,8.313266314542858,15.522436755669847,17.675205713264724,6.022686010592075
360050189003,2018,1,0.5172060369133595,2.878856710286129,2.710919584358866,3.6630921393220373,4.702699019175242,5.31158604499484,20.798509562955076
360050189003,2018,2,0.5167562379642076,7.253691255069782,26.155418251455668,24.055372900985326,17.185959686583086,20.237300604948622,26.23917337724626
360050189003,2018,3,0.5201884492803073,4.68101750411023,16.089593828006688,18.475041197855163,12.837405610135693,9.954061439202704,25.419549788838772
360050189003,2018,4,0.5161342151109702,2.7372136662543696,14.794124402366302,18.69168130866314,8.002612439187205,10.543648586351154,13.808608681608405
360050189003,2018,5,0.5161794360418979,8.019979241565338,21.669610412026703,14.948161422521398,2.437109610192649,3.280260289513943,20.16492709595093
360050189003,2018,6,0.49942467946083346,1.9096157153019204,1.2224210140363994,5.2721728869266045,8.906964953650114,27.260691182323868,25.41760344235848
360050189003,2018,7,0.5163113771966161,8.79911367041452,17.78048554619846,4.2869674227218875,9.316370163865612,12.2040465969993,20.874430278999196
360050189003,2018,8,0.5162933781161432,8.14999720467804,22.74318723594932,4.818144795762283,25.433201554689326,15.204138459207618,10.419788543690986
360050189003,2018,9,0.5162044403200232,5.674726376377215,14.390660734476844,7.249589832956158,15.102704721724894,4.873307052255231,18.343364305491118
360050201002,2018,0,0.3496193438612156,2.876290409142161,7.6011683441138365,2.0315048629764547,20.73859455234665,15.374953571327922,14.341751237729845
360050201002,2018,1,0.36012640717520694,5.445372597462979,9.668742487565368,4.735116234571254,17.400373709301103,16.193664860822793,22.97032611035199
360050201002,2018,2,0.27240344947091955,1.0032056436265293,1.4472369390858564,4.3900520215834575,5.103451127145892,23.55544402031638,12.146462723407385
360050201002,2018,3,0.3663625944392257,7.542377402685685,12.695806569125516,5.338863951471609,15.854633863920423,16.062576412381706,26.678485631974866
360050201002,2018,4,0.3359526213562012,1.674785879926823,4.779008878503092,2.2478893517956857,11.432761768630247,18.99019600506174,9.708578751379164
360050201002,2018,5,0.3136337757224249,1.669580902031921,1.9841009054643841,9.233960680656697,8.07131507060047,10.816619131947999,22.32351862663699
360050201002,2018,6,0.3791011129047378,2.794994881541207,5.643477454193757,11.413807345165807,9.082229886060968,20.54947526193113,27.06276735963646
360050201002,2018,7,0.36075413893199637,10.019237240318573,25.960697963861218,8.995195737184611,23.33344155831823,2.7841095847709223,24.98872516620054
360050201002,2018,8,0.3573017119106626,4.452340507349694,9.437921317770062,3.40852634932979,23.09202378814062,11.770346807875143,20.659955430738403
360050201002,2018,9,0.34634435134774466,2.9217548721298483,8.259987709897368,9.638320072261783,26.55765393261819,22.135040464818303,26.539722249196075
360050202001,2018,0,0.2208537867406125,3.96588444097339,5.447528927748568,20.67316315528915,8.533011316675385,4.788376148547659,27.945720282805585
360050202001,2018,1,0.3102489581353839,11.864329481022374,15.027221490615045,15.327141457834756,24.725821042736214,10.014601934702796,21.896944224205235
