GEOID,populationE,med_ageE,med_hh_incomeE,bachelor_degree_25E,whiteE,blackE,asianE,hispanicE,kmeans_cluster_stability_check
360810747002,1215,42.9,84135.0,0.39012345679012345,0.20823045267489712,0.043621399176954734,0.6995884773662552,0.0551440329218107,2
360810773001,1240,47.4,79545.0,0.5024193548387097,0.6661290322580645,0.03870967741935484,0.15403225806451612,0.2435483870967742,0
360810788001,1348,39.5,107065.0,0.12833827893175073,0.055637982195845696,0.47774480712166173,0.1357566765578635,0.1609792284866469,3
360810788002,634,44.4,54821.0,0.15930599369085174,0.0,0.9022082018927445,0.06466876971608833,0.0,3
360810814002,1339,31.3,87130.0,0.11725168035847648,0.1321882001493652,0.4144884241971621,0.24047796863330845,0.2658700522778193,3
360810814001,1282,33.4,60417.0,0.11934477379095164,0.18252730109204368,0.5296411856474259,0.25585023400936036,0.18174726989079562,3
360810884007,703,37.8,54436.0,0.034139402560455195,0.6699857752489331,0.0,0.0,0.33001422475106684,0
360810884006,1309,56.2,80117.0,0.05500381970970206,0.7937356760886173,0.03361344537815126,0.0,0.3682200152788388,0
360810884001,1142,54.9,150147.0,0.24080560420315236,0.9483362521891419,0.0017513134851138354,0.0,0.047285464098073555,4
360810884005,1487,43.8,115089.0,0.14862138533960995,0.8190988567585743,0.0,0.0,0.13180901143241425,0
360810884008,1443,43.3,68750.0,0.22522522522522523,0.9528759528759528,0.002079002079002079,0.01178101178101178,0.17325017325017325,0
360810057001,1763,30.7,74531.0,0.46114577424844017,0.49971639251276234,0.055019852524106634,0.24220079410096426,0.24617129892229156,0
360810057002,642,35.2,46442.0,0.20404984423676012,0.22741433021806853,0.0778816199376947,0.34735202492211836,0.3302180685358255,2
360810057003,2040,35.2,61219.0,0.2784313725490196,0.5225490196078432,0.03137254901960784,0.2691176470588235,0.4196078431372549,0
360810073001,1021,34.0,110417.0,0.5827619980411362,0.692458374142997,0.024485798237022526,0.21351616062683643,0.15279138099902057,4
360810073003,1225,31.6,80583.0,0.6163265306122448,0.7371428571428571,0.0326530612244898,0.1346938775510204,0.17551020408163265,0
360810081001,1393,33.1,84438.0,0.3503230437903805,0.5613783201722901,0.02512562814070352,0.13280689160086145,0.49318018664752333,0
360810038002,1945,35.3,57386.0,0.13110539845758354,0.3372750642673522,0.07557840616966581,0.13676092544987148,0.680719794344473,1
360810263003,2087,40.0,109096.0,0.2434115955917585,0.5179683756588405,0.0,0.4039290848107331,0.4183037853378055,2
360810263002,3202,37.2,49668.0,0.20268582136164898,0.36664584634603375,0.0,0.5393504059962524,0.3400999375390381,2
360810271001,1479,32.2,64677.0,0.13252197430696416,0.28262339418526033,0.04732927653820149,0.05273833671399594,0.9168356997971603,1
360810271004,1258,41.8,62984.0,0.16136724960254373,0.30445151033386325,0.026232114467408585,0.5794912559618441,0.4117647058823529,2
360810288001,1611,40.9,71979.0,0.07510862818125388,0.032898820608317815,0.691495965238982,0.10986964618249534,0.16945996275605213,3
360810288003,901,36.2,63981.0,0.09211986681465038,0.006659267480577136,0.7247502774694784,0.0,0.13318534961154274,3
360810288004,1535,29.9,54276.0,0.15830618892508144,0.057980456026058634,0.9029315960912052,0.031270358306188926,0.06905537459283388,3
360810522001,1758,39.5,88889.0,0.21274175199089876,0.0,0.9186575654152446,0.027872582480091012,0.034698521046643914,3
360810530001,984,38.5,72625.0,0.16565040650406504,0.0,1.0,0.0,0.0,3
360810539002,1515,33.2,91719.0,0.2198019801980198,0.8481848184818482,0.0,0.0429042904290429,0.5458745874587458,0
360810530002,1526,36.0,80991.0,0.1834862385321101,0.011795543905635648,0.9344692005242464,0.0,0.01310615989515072,3
360810539003,2104,36.8,80965.0,0.25332699619771865,0.6611216730038023,0.027566539923954372,0.27423954372623577,0.3897338403041825,0
360810539001,909,31.8,75134.0,0.13641364136413642,0.6787678767876788,0.0847084708470847,0.09570957095709572,0.5610561056105611,1
360810545003,1628,28.7,46875.0,0.10503685503685503,0.7211302211302212,0.05958230958230958,0.03992628992628992,0.7671990171990172,1
360810545001,1215,35.1,69330.0,0.1168724279835391,0.8979423868312757,0.005761316872427984,0.01810699588477366,0.6534979423868312,1
360810545002,1342,32.6,63000.0,0.11773472429210134,0.812220566318927,0.0,0.07377049180327869,0.6102831594634873,1
360810601002,849,40.2,54688.0,0.18138987043580684,0.7667844522968198,0.024734982332155476,0.05418138987043581,0.42402826855123676,0
360810601001,1311,37.0,82308.0,0.11594202898550725,0.7124332570556827,0.018306636155606407,0.02593440122044241,0.4836003051106026,0
360810612001,1225,48.4,134890.0,0.20326530612244897,0.0032653061224489797,0.9926530612244898,0.0,0.015510204081632653,3
360810919002,1748,41.2,49625.0,0.10526315789473684,0.2580091533180778,0.02345537757437071,0.4982837528604119,0.2540045766590389,2
360810919001,2147,52.1,46283.0,0.14112715416860735,0.35631113181183044,0.0735910572892408,0.27619934792734047,0.33954354913833257,2
360810947002,1398,37.7,49250.0,0.09871244635193133,0.3583690987124464,0.015736766809728183,0.18240343347639484,0.5071530758226037,1
360810947001,836,44.4,67109.0,0.15311004784688995,0.4784688995215311,0.005980861244019139,0.2117224880382775,0.38636363636363635,0
360810992001,3245,31.1,26204.0,0.09676425269645608,0.3254237288135593,0.5824345146379045,0.012942989214175655,0.32573189522342066,3
360811010013,2703,42.4,24167.0,0.18128005919348872,0.5094339622641509,0.36884942656307806,0.0436551979282279,0.2989271180170181,0
360811010012,3242,30.6,63169.0,0.1162862430598396,0.36551511412708204,0.4919802590993214,0.011721159777914868,0.2603331276989513,3
360811032021,1373,35.4,46400.0,0.09249817916970138,0.3976693372177713,0.4559359067734887,0.032046613255644577,0.4027676620538966,1
360811032022,1597,19.3,80859.0,0.3512836568566061,0.9705698184095178,0.011271133375078271,0.0,0.0,0
360811175002,1505,46.4,43173.0,0.17475083056478405,0.479734219269103,0.0053156146179402,0.4877076411960133,0.18538205980066444,2
360811175001,904,40.4,105147.0,0.18694690265486727,0.377212389380531,0.012168141592920354,0.48783185840707965,0.20907079646017698,2
360810164001,1695,37.9,101083.0,0.08436578171091445,0.01415929203539823,0.32271386430678467,0.2519174041297935,0.09026548672566372,3
360810164002,2270,32.4,77500.0,0.10616740088105726,0.05682819383259912,0.24008810572687225,0.23612334801762114,0.24625550660792953,1
360810115001,1773,33.7,76548.0,0.5070501974055274,0.6689227298364354,0.003948110547095319,0.17033276931754088,0.16638465877044556,0
360810151002,1457,33.8,78882.0,0.4735758407687028,0.8359643102264928,0.029512697323266987,0.11599176389842142,0.17227179135209333,0
360810739004,1033,54.0,94167.0,0.7599225556631172,0.6824782187802517,0.08131655372700872,0.2362052274927396,0.1074540174249758,4
360810739003,1780,42.4,90469.0,0.5101123595505618,0.6168539325842697,0.08651685393258426,0.20224719101123595,0.18651685393258427,0
360810741003,758,42.7,109470.0,0.5606860158311345,0.6147757255936676,0.1503957783641161,0.17546174142480211,0.10290237467018469,4
360811181002,751,36.3,65848.0,0.32756324900133155,0.4434087882822903,0.03462050599201065,0.44607190412782954,0.19840213049267644,2
360811205001,2748,51.8,22721.0,0.09570596797671034,0.07605531295487628,0.04585152838427948,0.8504366812227074,0.01601164483260553,2
360811265001,905,44.2,76250.0,0.30165745856353593,0.523756906077348,0.039779005524861875,0.34585635359116024,0.04419889502762431,2
360811267003,1090,37.5,81875.0,0.2761467889908257,0.20642201834862386,0.009174311926605505,0.5935779816513761,0.1688073394495413,2
360811339001,1315,42.4,116250.0,0.42433460076045626,0.6593155893536121,0.001520912547528517,0.28517110266159695,0.15361216730038021,4
360810524001,884,40.6,91917.0,0.18438914027149322,0.07013574660633484,0.8823529411764706,0.04751131221719457,0.08484162895927602,3
360810030001,1529,35.2,52857.0,0.18508829300196206,0.4630477436232832,0.05428384565075212,0.16677567037279267,0.5029431000654022,1
360810007004,2854,34.8,137100.0,0.6219341275402943,0.594604064470918,0.009810791871058164,0.2641906096706377,0.2175893482831114,4
360810007002,742,32.2,113984.0,0.444743935309973,0.5929919137466307,0.0,0.2722371967654987,0.06334231805929919,0
360810079001,2106,31.7,45357.0,0.2678062678062678,0.5327635327635327,0.012345679012345678,0.23884140550807217,0.30626780626780625,0
360810079002,780,46.4,80000.0,0.3576923076923077,0.5461538461538461,0.0,0.24102564102564103,0.3282051282051282,0
360810627002,1393,36.8,75000.0,0.10839913854989232,0.8851399856424982,0.0,0.03015075376884422,0.48743718592964824,0
360810627001,1525,40.1,76324.0,0.1160655737704918,0.9685245901639344,0.0045901639344262295,0.015081967213114755,0.41704918032786886,0
360810677001,907,50.4,105882.0,0.2679162072767365,0.8577728776185226,0.0,0.1345093715545755,0.04299889746416759,0
360810991004,1571,55.6,89196.0,0.3526416295353278,0.9140674729471674,0.0,0.04392106938255888,0.12221514958625079,0
360810799002,2059,38.8,42500.0,0.10587663914521613,0.23749392909179212,0.0,0.6983972802331229,0.2248664400194269,2
360810991003,562,50.7,101797.0,0.3540925266903915,1.0,0.0,0.0,0.0,0
360810991002,1420,50.4,105734.0,0.5845070422535211,0.8056338028169014,0.0,0.1676056338028169,0.126056338028169,4
360810105001,1142,41.1,26399.0,0.11120840630472854,0.6725043782837128,0.03327495621716287,0.0893169877408056,0.43782837127845886,0
360811551022,1174,59.1,72800.0,0.3185689948892675,0.348381601362862,0.14395229982964225,0.33560477001703576,0.22061328790459966,2
360811551024,1631,40.6,79873.0,0.35806253832004903,0.4347026364193746,0.0956468424279583,0.44206008583690987,0.10974862047823421,2
360811551021,1277,44.6,82656.0,0.3657008613938919,0.8010963194988254,0.06891151135473766,0.12999216914643696,0.047768206734534066,0
360810105003,1286,38.3,85000.0,0.41368584758942456,0.6827371695178849,0.027216174183514776,0.08398133748055987,0.31804043545878696,0
360810105004,1004,39.3,59261.0,0.3247011952191235,0.602589641434263,0.045816733067729085,0.1952191235059761,0.42330677290836655,0
360810095001,964,30.1,81125.0,0.491701244813278,0.7883817427385892,0.044605809128630707,0.10684647302904564,0.1908713692946058,0
360810110002,2216,37.8,72778.0,0.1141696750902527,0.21028880866425992,0.056407942238267145,0.384927797833935,0.22743682310469315,2
360810112002,1048,44.8,59500.0,0.14980916030534353,0.3234732824427481,0.06297709923664122,0.42938931297709926,0.11068702290076336,2
360810122002,1819,33.2,64258.0,0.15448048378229798,0.2770753161077515,0.052776250687190766,0.279824079164376,0.41231445849367787,1
360810122001,1579,30.0,69038.0,0.1481950601646612,0.2970234325522483,0.03356554781507283,0.4306523115896137,0.36668777707409755,2
360810124001,1358,33.0,64861.0,0.12150220913107511,0.3645066273932253,0.12592047128129602,0.14948453608247422,0.48306332842415317,1
360810134001,1883,40.0,63385.0,0.2894317578332448,0.587360594795539,0.0,0.32766861391396707,0.1688794476898566,0
360810134003,2520,38.4,51771.0,0.2988095238095238,0.6456349206349207,0.05992063492063492,0.07182539682539682,0.273015873015873,0
360810138002,2159,33.9,68190.0,0.2603056970819824,0.26169522927281147,0.042149143121815655,0.4548402037980547,0.2413154238073182,2
360810138001,1600,36.6,65156.0,0.31625,0.589375,0.025625,0.11875,0.394375,0
360810143001,1415,33.5,87132.0,0.3187279151943463,0.7286219081272085,0.02756183745583039,0.20070671378091873,0.15618374558303888,0
360810143002,2455,35.2,63170.0,0.3564154786150713,0.6370672097759674,0.026883910386965377,0.18126272912423624,0.2610997963340122,0
360810020001,1873,41.7,84901.0,0.21516284036305391,0.34810464495461824,0.014415376401494928,0.34383342231713826,0.5451147891083823,2
360810025001,851,56.2,11630.0,0.01762632197414806,0.21974148061104584,0.44653349001175086,0.13043478260869565,0.21974148061104584,3
360810616022,469,45.7,126563.0,0.22174840085287847,0.023454157782515993,0.8827292110874201,0.0,0.0,3
360810616021,740,44.0,106250.0,0.21621621621621623,0.04054054054054054,0.8608108108108108,0.04594594594594595,0.05405405405405406,3
360810002001,1203,39.8,90250.0,0.1662510390689942,0.6317539484621779,0.03158769742310889,0.15045719035743974,0.6716541978387365,1
360810018001,1590,40.5,49286.0,0.10754716981132076,0.4817610062893082,0.04779874213836478,0.2018867924528302,0.6251572327044025,1
360810018002,1309,36.3,89318.0,0.24064171122994651,0.33613445378151263,0.07639419404125286,0.2589763177998472,0.48128342245989303,1
360810042003,1843,33.1,34333.0,0.12154096581660337,0.048833423765599564,0.08355941399891481,0.5192620727075421,0.41888225718936517,2
360810042002,826,47.1,84097.0,0.2106537530266344,0.1937046004842615,0.0,0.4406779661016949,0.4297820823244552,2
360810045001,1248,46.3,53173.0,0.30689102564102566,0.49759615384615385,0.008814102564102564,0.3036858974358974,0.3036858974358974,2
360810045002,807,44.1,99688.0,0.506815365551425,0.5923172242874845,0.06815365551425032,0.2342007434944238,0.10285006195786865,4
360810047001,1676,32.6,70833.0,0.36515513126491644,0.6736276849642004,0.0,0.26730310262529833,0.2947494033412888,0
360810047002,2067,38.0,24306.0,0.07740686985970005,0.29172714078374457,0.3991291727140784,0.07353652636671505,0.47508466376390907,1
360810071003,1123,33.5,82500.0,0.5618878005342832,0.7186108637577916,0.020480854853072127,0.14692787177203917,0.1522707034728406,0
360810071002,875,31.5,80431.0,0.5302857142857142,0.6057142857142858,0.030857142857142857,0.16342857142857142,0.216,0
360810117004,803,35.0,69688.0,0.39227895392278955,0.9115815691158157,0.034869240348692404,0.028642590286425903,0.1307596513075965,0
360810117002,683,34.0,76667.0,0.39970717423133234,0.8579795021961932,0.06881405563689605,0.024890190336749635,0.13323572474377746,0
360810117003,1401,30.9,57083.0,0.291220556745182,0.8329764453961456,0.005710206995003569,0.05139186295503212,0.31263383297644537,0
360810147001,985,42.9,94950.0,0.3553299492385787,0.8710659898477158,0.0,0.09949238578680203,0.12893401015228426,0
360810147002,845,35.0,68750.0,0.44970414201183434,0.8201183431952662,0.01301775147928994,0.10414201183431952,0.19644970414201182,0
360810297002,711,40.0,48214.0,0.2180028129395218,0.5752461322081576,0.02109704641350211,0.34177215189873417,0.3558368495077356,2
360810317003,1320,45.2,85694.0,0.29772727272727273,0.7,0.009848484848484848,0.05303030303030303,0.2772727272727273,0
360810317001,2027,37.0,66681.0,0.179575727676369,0.7784903798717316,0.10902812037493834,0.09077454366058214,0.19930932412432165,0
360810317002,1186,45.4,78889.0,0.4131534569983137,0.8684654300168634,0.04468802698145025,0.048060708263069137,0.163575042158516,0
360810327002,1687,39.4,57014.0,0.11736810906935388,0.2934202726733847,0.029045643153526972,0.2228808535862478,0.7042086544161233,1
360810327001,1924,37.7,56081.0,0.11070686070686071,0.2286902286902287,0.016112266112266113,0.3113305613305613,0.6216216216216216,1
360810328001,1214,36.4,78750.0,0.1696869851729819,0.029654036243822075,0.9588138385502472,0.0,0.07331136738056013,3
360810328002,1398,37.7,88438.0,0.2246065808297568,0.008583690987124463,0.8097281831187411,0.09012875536480687,0.03862660944206009,3
360810337001,1697,35.1,61354.0,0.13494401885680612,0.40836770771950504,0.0,0.15380082498526812,0.807307012374779,1
360810337002,1423,33.5,74016.0,0.12508784258608574,0.26774420238931834,0.0,0.2951510892480675,0.6633872101194659,1
360810394001,1406,34.6,74063.0,0.1166429587482219,0.020625889046941678,0.9288762446657184,0.019203413940256046,0.03982930298719772,3
360810100001,1165,46.8,61810.0,0.09699570815450644,0.20772532188841203,0.10128755364806867,0.3888412017167382,0.3090128755364807,2
360810100002,2730,39.9,114688.0,0.14945054945054945,0.2216117216117216,0.21831501831501832,0.2087912087912088,0.2978021978021978,2
360810608001,1740,44.3,99375.0,0.22586206896551725,0.039655172413793106,0.9603448275862069,0.0,0.032758620689655175,3
360810024002,1369,38.5,53077.0,0.14390065741417093,0.3089846603360117,0.04163623082542001,0.32432432432432434,0.5215485756026297,2
360810024001,1064,37.1,98625.0,0.16823308270676693,0.26033834586466165,0.1118421052631579,0.15695488721804512,0.5761278195488722,1
360810059003,838,35.0,81563.0,0.6229116945107399,0.5560859188544153,0.05608591885441527,0.27684964200477324,0.10739856801909307,4
360810059001,1783,33.3,78629.0,0.3987661245092541,0.8693213684800898,0.012338754907459339,0.06561974200785194,0.1850813236118901,0
360810140001,2120,34.6,91389.0,0.269811320754717,0.4872641509433962,0.0830188679245283,0.1957547169811321,0.3311320754716981,0
360810140002,1749,37.4,57548.0,0.26758147512864494,0.7015437392795884,0.02172670097198399,0.16923956546598057,0.20182961692395654,0
360810352002,1576,35.7,85759.0,0.13642131979695432,0.1034263959390863,0.8451776649746193,0.0,0.06091370558375635,3
360810504001,966,42.2,50511.0,0.11387163561076605,0.06935817805383022,0.839544513457557,0.012422360248447204,0.08592132505175984,3
360810505001,1502,38.3,69083.0,0.29227696404793607,0.4806924101198402,0.035286284953395475,0.3621837549933422,0.17842876165113183,2
360810540002,1324,33.2,79306.0,0.10800604229607251,0.005287009063444109,0.8919939577039275,0.019637462235649546,0.10120845921450151,3
360810540001,1916,40.8,59688.0,0.13204592901878914,0.04018789144050104,0.6221294363256785,0.06941544885177453,0.22129436325678498,3
360810040021,1666,28.7,85962.0,0.10744297719087635,0.26110444177671066,0.06362545018007203,0.36014405762304924,0.421968787515006,2
360810055001,860,47.3,61630.0,0.24069767441860465,0.38372093023255816,0.023255813953488372,0.3,0.413953488372093,2
360810096001,2030,35.0,87031.0,0.25566502463054186,0.19064039408866995,0.1413793103448276,0.2566502463054187,0.22512315270935962,2
360810096002,1700,46.3,90563.0,0.15294117647058825,0.2323529411764706,0.1,0.2917647058823529,0.14588235294117646,2
360810111001,1826,34.7,74792.0,0.3658269441401972,0.6035049288061336,0.018619934282584884,0.30010952902519167,0.3313253012048193,0
360810111002,1327,33.7,69464.0,0.4845516201959307,0.854559155990957,0.03541823662396383,0.07008289374529013,0.11002260738507913,0
360810116002,1422,35.8,90921.0,0.1940928270042194,0.18706047819971872,0.035864978902953586,0.4472573839662447,0.35443037974683544,2
360810116001,686,46.2,66944.0,0.09329446064139942,0.15743440233236153,0.12682215743440234,0.3848396501457726,0.1924198250728863,2
360810121001,1274,39.9,75341.0,0.4152276295133438,0.7904238618524333,0.03453689167974882,0.06828885400313972,0.19387755102040816,0
360810121002,856,32.3,62727.0,0.3878504672897196,0.7616822429906542,0.06191588785046729,0.11214953271028037,0.125,0
360810137001,1664,35.4,79722.0,0.3635817307692308,0.8143028846153846,0.010817307692307692,0.1015625,0.13040865384615385,0
360810741001,738,41.1,56875.0,0.491869918699187,0.7439024390243902,0.0,0.15582655826558264,0.1070460704607046,0
360810743001,636,45.3,67109.0,0.3474842767295597,0.5235849056603774,0.0,0.45440251572327045,0.11477987421383648,2
360810743002,818,39.7,61313.0,0.3410757946210269,0.6039119804400978,0.0,0.2371638141809291,0.17726161369193155,0
360810743004,1092,40.2,74806.0,0.4084249084249084,0.7573260073260073,0.01098901098901099,0.19688644688644688,0.19597069597069597,0
360810745002,1608,28.0,67542.0,0.24751243781094528,0.6791044776119403,0.018034825870646767,0.15982587064676618,0.07213930348258707,0
360810779042,1313,34.2,79167.0,0.3533891850723534,0.5833968012185834,0.051028179741051026,0.3655750190403656,0.00913937547600914,0
360810779043,1636,47.5,55875.0,0.25733496332518335,0.47004889975550124,0.055623471882640586,0.33924205378973105,0.23594132029339854,2
360810779044,1727,34.2,49813.0,0.2356687898089172,0.8494499131441806,0.0,0.10885929357266937,0.05500868558193399,0
360810809003,484,35.2,74167.0,0.3409090909090909,1.0,0.0,0.0,0.0,0
360810809006,1387,56.2,41019.0,0.2631578947368421,0.3157894736842105,0.03172314347512617,0.5162220620043259,0.1946647440519106,2
360810809002,851,49.5,54500.0,0.23266745005875442,0.4418331374853114,0.03407755581668625,0.5240893066980024,0.11868390129259694,2
360810853001,1848,44.2,41838.0,0.19696969696969696,0.039502164502164504,0.021103896103896104,0.8528138528138528,0.08279220779220779,2
360810859003,1812,42.2,55240.0,0.1859823399558499,0.045805739514348784,0.003863134657836645,0.9503311258278145,0.0,2
360810459002,931,33.4,53718.0,0.19441460794844254,0.17078410311493017,0.0,0.5112781954887218,0.4221267454350161,2
360810329002,1021,34.5,48185.0,0.16454456415279137,0.4515181194906954,0.06268364348677767,0.1772771792360431,0.5886385896180215,1
360810287004,1682,38.7,48750.0,0.2562425683709869,0.46076099881093935,0.0,0.15101070154577884,0.6658739595719382,1
360810353002,1090,33.6,35769.0,0.05504587155963303,0.28256880733944956,0.02110091743119266,0.06697247706422019,0.9073394495412844,1
360810353001,1474,42.1,67583.0,0.08344640434192672,0.2781546811397558,0.2265943012211669,0.051560379918588875,0.6723202170963365,1
360810375002,2414,35.7,49918.0,0.09610604805302403,0.38069594034797016,0.0468102734051367,0.07953603976801989,0.8827671913835957,1
360810448001,1880,33.6,55625.0,0.25159574468085105,0.09468085106382979,0.04468085106382979,0.5601063829787234,0.3058510638297872,2
360810455001,2408,36.1,49153.0,0.19684385382059802,0.22840531561461794,0.3347176079734219,0.39493355481727577,0.32059800664451826,2
360810475002,2328,33.5,67545.0,0.24312714776632302,0.13530927835051546,0.011597938144329897,0.554553264604811,0.3333333333333333,2
360810489002,615,42.9,63289.0,0.2975609756097561,0.11544715447154472,0.0,0.7528455284552845,0.15284552845528454,2
360810507002,2152,42.0,61364.0,0.24674721189591078,0.5975836431226765,0.02741635687732342,0.3517657992565056,0.19842007434944237,2
360810507001,2010,38.2,70625.0,0.19402985074626866,0.5407960199004975,0.020895522388059702,0.21542288557213932,0.2845771144278607,0
360810535001,1294,34.2,57708.0,0.07109737248840804,0.7187017001545595,0.0,0.0,0.6723338485316847,1
360810907001,1453,36.5,66607.0,0.07708189951823813,0.3812801101169993,0.0,0.4150034411562285,0.24707501720578115,2
360810598001,538,46.3,91000.0,0.31784386617100374,0.03903345724907063,0.9256505576208178,0.0,0.03345724907063197,3
360810598002,1193,41.2,89028.0,0.20536462699077954,0.0075440067057837385,0.9019279128248114,0.005029337803855826,0.04274937133277452,3
360810616011,859,40.3,107500.0,0.21885913853317812,0.017462165308498253,0.8905704307334109,0.011641443538998836,0.04540162980209546,3
360810616012,917,40.8,84375.0,0.18429661941112324,0.06543075245365322,0.9312977099236641,0.003271537622682661,0.12758996728462377,3
360810620001,1370,50.3,106776.0,0.36715328467153285,0.041605839416058395,0.9072992700729927,0.0,0.07518248175182482,3
360810625002,1416,38.2,74519.0,0.18149717514124294,0.9173728813559322,0.0014124293785310734,0.041666666666666664,0.3121468926553672,0
360810635001,1085,42.9,91563.0,0.23778801843317973,0.9732718894009217,0.0064516129032258064,0.020276497695852536,0.23225806451612904,0
360810656003,3056,40.7,103693.0,0.1881544502617801,0.01832460732984293,0.8612565445026178,0.00981675392670157,0.08704188481675393,3
360810656001,933,35.8,59875.0,0.1307609860664523,0.0,0.8017148981779206,0.05466237942122187,0.0,3
360810660002,2031,36.4,96023.0,0.14081733136386015,0.05465288035450517,0.9192516001969473,0.004923682914820286,0.09059576563269325,3
360810660001,1555,45.2,60350.0,0.12540192926045016,0.15112540192926044,0.6456591639871383,0.012218649517684888,0.21093247588424438,3
360810739001,776,43.6,96172.0,0.6237113402061856,0.5773195876288659,0.02190721649484536,0.2654639175257732,0.13530927835051546,4
360810739002,772,40.7,162188.0,0.5297927461139896,0.6139896373056994,0.0,0.3860103626943005,0.1489637305699482,4
360810499003,2420,34.6,52358.0,0.15826446280991735,0.2487603305785124,0.00041322314049586776,0.484297520661157,0.2206611570247934,2
360810499001,1319,39.3,65167.0,0.2562547384382108,0.20166793025018953,0.02047005307050796,0.7452615617892343,0.05079605761940864,2
360811133002,1067,43.6,105750.0,0.28959700093720714,0.563261480787254,0.016869728209934397,0.3083411433926898,0.23617619493908154,0
360811072011,2254,38.3,85147.0,0.18899733806566105,0.9250221827861579,0.019077196095829637,0.007985803016858917,0.10425909494232476,0
360811151001,1075,52.1,74063.0,0.30790697674418605,0.575813953488372,0.0,0.293953488372093,0.15255813953488373,0
360811201001,1549,41.3,46359.0,0.10587475790832795,0.1549386701097482,0.04196255648805681,0.7178825048418335,0.10458360232408005,2
360811203001,790,44.7,78333.0,0.21645569620253163,0.3278481012658228,0.0,0.6430379746835443,0.08987341772151898,2
360811215002,1193,49.2,55995.0,0.2347024308466052,0.16177703269069574,0.0,0.6965632858340318,0.15004191114836546,2
360811215001,1425,40.2,66667.0,0.25684210526315787,0.22596491228070176,0.014736842105263158,0.7115789473684211,0.13543859649122808,2
360811247002,809,48.3,116343.0,0.34981458590852904,0.3374536464771323,0.0,0.6044499381953028,0.103831891223733,2
360811247001,1289,37.8,106198.0,0.28626842513576417,0.6788207913110939,0.0023273855702094647,0.30799069045771915,0.02017067494181536,0
360810214003,3276,27.9,56250.0,0.16697191697191696,0.04151404151404151,0.013736263736263736,0.5790598290598291,0.3159340659340659,2
360810583001,1648,37.0,85188.0,0.14684466019417475,0.7245145631067961,0.02669902912621359,0.08434466019417476,0.4441747572815534,0
360810583003,527,37.7,91894.0,0.1461100569259962,0.713472485768501,0.0967741935483871,0.0683111954459203,0.11005692599620494,0
360810466001,2135,37.1,60104.0,0.3503512880562061,0.19063231850117096,0.234192037470726,0.4562060889929742,0.1484777517564403,2
360810560001,988,38.5,81250.0,0.15688259109311742,0.3016194331983806,0.06680161943319839,0.4018218623481781,0.2935222672064777,2
360810560002,728,40.3,63472.0,0.1565934065934066,0.23214285714285715,0.13598901098901098,0.27197802197802196,0.24175824175824176,2
360810006002,831,29.7,74327.0,0.18531889290012032,0.5234657039711191,0.02888086642599278,0.16004813477737664,0.6787003610108303,1
360810006003,1655,34.2,77938.0,0.10634441087613293,0.2012084592145015,0.045921450151057405,0.2676737160120846,0.6447129909365559,1
360810142012,2277,33.2,63889.0,0.10057092665788318,0.3465085638998682,0.08036890645586298,0.35090030742204653,0.49407114624505927,2
360810621003,876,36.1,51932.0,0.2180365296803653,0.8801369863013698,0.01141552511415525,0.0,0.4714611872146119,0
360810621001,875,42.1,65492.0,0.1382857142857143,0.8114285714285714,0.0,0.03428571428571429,0.3302857142857143,0
360810591002,1533,34.1,124464.0,0.25962165688193084,0.8036529680365296,0.0,0.12067840834964122,0.30724070450097846,0
360810591003,1288,35.3,60338.0,0.16770186335403728,0.8315217391304348,0.0,0.03260869565217391,0.5170807453416149,0
360810942034,1479,50.4,24325.0,0.13860716700473294,0.8471940500338067,0.08451656524678837,0.0,0.400946585530764,0
360810954002,2094,34.8,66304.0,0.12129894937917861,0.23638968481375358,0.6867239732569246,0.03199617956064948,0.20152817574021012,3
360810954003,1584,32.8,51375.0,0.23106060606060605,0.3491161616161616,0.4356060606060606,0.054924242424242424,0.2380050505050505,3
360810972032,2112,27.3,21828.0,0.047821969696969696,0.32196969696969696,0.38115530303030304,0.1571969696969697,0.49857954545454547,1
360810972033,1897,25.6,30663.0,0.061149182920400634,0.05482340537691091,0.8993147074327886,0.0,0.15023721665788087,3
360810972041,1139,42.5,26250.0,0.0,0.2897278314310799,0.3845478489903424,0.0,0.6663740122914837,1
360810934012,1270,55.6,71471.0,0.3102362204724409,0.9031496062992126,0.05511811023622047,0.010236220472440945,0.1110236220472441,0
360810934013,1055,40.3,72074.0,0.3459715639810427,0.9791469194312796,0.0,0.02085308056872038,0.04928909952606635,0
360810934021,1812,37.3,64271.0,0.22902869757174393,0.5689845474613686,0.07119205298013245,0.1467991169977925,0.14072847682119205,0
360810934022,939,49.1,130469.0,0.46325878594249204,0.9542066027689031,0.04046858359957402,0.005324813631522897,0.026624068157614485,4
360810938003,1802,62.8,35270.0,0.16592674805771365,0.6620421753607103,0.19200887902330743,0.09156492785793563,0.28412874583795783,0
360810091002,1422,33.6,64559.0,0.29535864978902954,0.7482419127988749,0.0,0.19479606188466947,0.4008438818565401,0
360810123011,1092,30.9,103529.0,0.31684981684981683,0.6968864468864469,0.06227106227106227,0.0695970695970696,0.3159340659340659,0
360810998015,1308,35.5,85026.0,0.0871559633027523,0.012232415902140673,0.8753822629969419,0.0,0.11238532110091744,3
