cbg,cost,H_Area_of_store,R_Percentage_of_Visits_by_brand,J_POI_count_where_store_is,K_POI_diversity_where_store_is,L_Demographic_similarity,G_Distance_between_cbg_and_store
360050002003,0.04428955883451058,2.067318887577546,1.7697224050496203,1.0314062530091732,8.374520131465307,8.786636812238264,13.489899447368892
360050016002,0.1071004499591196,2.572637379849172,10.733591003407087,10.039248298268904,5.25920877803738,12.205530135869768,14.865934609630301
360050023001,0.03610126650890888,1.4535672865398457,10.585487550542808,2.0207177739279367,9.539690023600244,12.032504274840214,6.418810110859792
360050023003,0.08271188825415687,4.606829270945605,11.773868271200602,2.738007789955752,14.560434987571247,6.117323191672575,5.63448577914425
360050027021,0.07235103948331434,5.888361855237876,5.789972170622457,2.7084834530532333,7.397510681170871,7.519078414765048,6.023156132842793
360050033001,0.5946838383275381,3.3246629403028294,8.64180272544733,1.6937158840236135,5.950047191931712,8.64981942144717,4.4487880528853285
360050035001,0.07118544786157599,1.3194727952753738,7.5060041053842035,1.0367322921544115,2.10902990364486,5.9471849003951025,13.155737468771036
360050039002,0.03460135703302192,1.0535267043780028,1.872646201853085,2.725848062489881,1.6414550495536844,7.481246758776782,13.695934505489854
360050042003,0.2901043583645021,3.116160724679398,5.497117716581018,4.231239734090197,7.017156088586356,1.4292375193710498,14.95091615831271
360050043003,0.15424085242141916,1.467645755696822,2.42200152666582,3.0038415609513827,4.8010179111893585,5.42448111625851,9.379770218769938
360050050011,0.21165256600242222,2.792841837684454,8.132310719481316,2.4755620828693674,1.2272245043463084,14.466960420182371,6.312770679346501
360050062001,0.3368399344744043,6.014967601381423,10.07057878566786,1.2640709596428152,10.88898470478546,5.759652386714637,10.539924560666046
360050064001,0.20837418718135214,6.289407598491856,9.0088052760548,1.1029800450370824,2.122075329102811,8.580726505585176,11.486531360497338
360050065001,0.061527614496798444,1.1391714579514343,14.338900699849345,3.4053201409490597,7.164523050340184,3.3323063781957316,14.861619349050137
360050067005,0.43417133814370745,3.833838263954153,10.907829292148115,1.0016542037472778,1.2902112860816373,11.89100257111027,14.235056795609442
360050072002,0.16195583672575187,1.2111050829493735,6.7384434018897466,1.8266407298353897,1.5493250073014209,13.398853812526632,8.95190611959714
360050072003,0.1558145857055303,2.641887056796198,3.3360787207828437,2.0248753364475025,6.309113267694546,5.308714216377583,14.504557101606682
360050074003,0.0740518472445606,6.676093359983042,3.9909957144170813,1.488365634047196,1.6019805971967642,1.3079319919461292,10.670959871652176
360050075004,0.5666931566189448,5.675997645954482,7.7356991300206275,1.2209641658640145,5.414278171432074,1.7945466433460062,12.439758677874217
360050079005,0.6265587324967503,7.785503025998013,13.324810936950165,4.314734210640717,2.3846455265831956,1.559671161049419,11.831351390622928
360050083002,0.6897287712711215,9.159967285755624,14.020307534803909,3.821169588490722,13.10839137022489,1.5091601016042229,7.755934567750241
360050087002,0.05358771959916653,1.267637192200762,12.823336598235237,4.266614312699134,1.3694615185819863,5.705646005638089,6.826070946215155
