cbg,cost,H_Area_of_store,R_Percentage_of_Visits_by_brand,J_POI_count_where_store_is,K_POI_diversity_where_store_is,L_Demographic_similarity,G_Distance_between_cbg_and_store
360050002003,0.844295458781723,5.240061913524579,6.0985962285155235,14.878219936207389,7.146468269412995,10.620845301412785,3.1361151245951726
360050016002,0.5746897518555653,5.967534311373917,2.3374147813165846,1.962647073998511,9.647177645883101,1.1792490934838433,11.090731779347024
360050023001,0.6784560436305888,2.6028025489865207,11.843313494650253,4.103934904693924,9.643234384795118,13.55413794677407,6.309356336088406
360050023003,1.0153064138174297,1.4688441767223281,5.80735218080299,2.0105366030897187,9.200302266262685,5.134485045733641,1.4190494589050218
360050027021,1.0265578537286102,1.9244945731084306,1.4769003021190081,13.632772224219176,7.389109632880604,6.2587123448993145,2.2785330057229487
360050033001,0.8674401026537991,1.6617176578815318,2.112913030622755,2.8583391908838003,3.495869613571786,4.835419917037246,7.624676820977214
360050035001,0.7348492422791981,14.07186263024236,13.544792970661526,10.396901701040736,12.3518681240572,11.564277582645072,13.720152696501852
360050039002,0.879927600002699,1.0441322356958942,10.981231041684477,5.78687613754112,12.775959973428275,9.445354549479173,8.59890730215216
360050042003,1.0314638180404416,11.703855345149869,1.0830073173031067,4.9719868846274995,6.054042285216223,8.080972815248657,1.5922430685504523
360050043003,1.0176418768841236,3.6380491450280417,1.4202877591702077,14.254824317901907,2.2762764310095953,7.869832517568069,8.739766915474135
360050050011,0.6295207514296572,4.190773380490967,3.1550051224141598,13.530521798855254,2.6727995185890876,1.6189692825852475,2.142835270898745
360050062001,0.9105442612355573,13.6040368062284,9.335950842079043,2.144274997045989,13.445475918081742,12.89126369024314,4.901696557715184
360050064001,1.024447893876546,7.216769069048878,7.109930896557741,14.44883796770334,7.938620212905119,10.929845652672313,2.165652707201721
360050065001,0.8961713846629709,13.925958006204691,6.568473345814725,8.085282639619106,13.714137730379518,11.147991732397257,4.71302165934442
360050067005,0.6675393611242677,5.159602332697647,10.040451438565805,4.174601206700402,6.270443772074065,13.57656628507099,6.2257963964706144
360050072002,1.023399767761467,10.000882897593186,1.3965379719954623,4.842782424473328,14.873851697081584,3.61475630816922,7.826473192864772
360050072003,1.0065359951687347,13.5727658624253,1.8791973447013657,9.207316804600369,10.399784236865198,10.686848518643117,10.602887293294742
360050074003,1.0199379558848567,1.3819427554067438,5.890366163835246,5.945268060741959,1.4380417639999301,7.274022298568056,1.4076792141522745
360050075004,0.59904970559718,7.395875631717016,8.07428553786868,3.516065227111582,14.122127501580884,7.2484124428002,13.492327848647879
360050079005,0.8123408497566211,7.848774106764695,3.1338376595739845,2.074466667547412,12.432681552490635,12.101930643979614,8.68979920468196
360050083002,1.0224224264704855,14.142555296158296,14.062362365769197,14.124515826508716,14.321474466253196,9.68816780001696,1.349661058813643
360050087002,1.0228370564873799,2.3309060067154466,6.886208079754105,2.497728340214749,3.6826743520660306,9.800860086533831,2.211092007226469
