cbg,cost,H_Area_of_store,R_Percentage_of_Visits_by_brand,J_POI_count_where_store_is,K_POI_diversity_where_store_is,L_Demographic_similarity,G_Distance_between_cbg_and_store
360470740002,0.888950264453075,7.216672882042413,4.367397760480017,6.940848733769213,4.262922409928763,7.820479779958102,14.396681300191773
360470742001,1.0170840172900109,11.060763704564591,11.492181262627074,11.332849378539686,1.8112349683229194,11.64320183025405,1.3264197200093748
360470742002,0.7895815238624693,2.824431565026993,11.920018395519568,1.0883074604350043,13.297665608235388,10.36640333415249,9.03488831475956
360470744001,0.8751427819134174,2.4426884806024654,6.187351988396323,1.8646134351444639,14.517519491395348,1.4067022375967309,6.061291205837634
360470744002,1.010159844599305,2.2920902796199956,12.210248085565517,14.833662741353265,2.199304454092334,13.707640651186985,2.5031590289355563
360470746002,0.8218287340574437,6.354851725557921,7.633662465422057,1.113753437725812,13.10534025853401,6.362761415450834,1.6976033134251818
360470746001,0.9209092216260961,12.257651313480697,14.089758847699908,12.641111716368648,5.226505081783321,6.051622295706556,4.006064055446682
360470748002,0.47079842007334927,14.078691354374087,13.85002708103374,12.861850309707933,4.067724023122928,4.0857826661192025,7.12255030992322
360470748001,0.587650333848759,5.886247290439641,13.42672921473014,1.3769356613037234,14.980936720037041,9.144692310445167,8.927573707529863
360470750002,0.9338484145843914,4.828119430608471,1.3094134882690693,1.6059200332863077,2.302218577285929,6.703742375843377,1.05866235210146
360470982002,0.6383497026201634,11.676399293846423,1.956796277038638,4.065805584654109,5.346735631421626,9.241626356234267,13.030362385610218
360470996002,0.8236109250248345,2.73730604681652,4.705951649376091,4.875068606114015,14.478905486922354,5.931239604599254,14.302129494051993
360470998002,0.8216871562609618,5.310189251849271,5.977268158836658,5.607394569784235,10.061878916806172,9.52875611201772,14.787868613242274
360471028002,0.7073113858513108,14.974937019462399,9.913303800924394,14.911934376201724,9.190567351934519,8.254450327025616,6.271161590316373
360471058011,0.7955220896883091,5.966907875135117,1.4797103743898523,7.10983229339219,3.4265215079143747,2.621025616953311,14.864153407982853
360471058012,0.8826424823350079,2.152786340136526,9.893555251807637,14.67253430364849,3.5190000095118847,11.032527621591598,5.2589943911786605
360471058013,0.8676087692687406,9.105371555795072,2.6605030487052126,4.123890920981255,11.850310234549665,8.046450630104141,14.339560023175316
360471058041,0.8229234381242756,5.092162938212034,13.75463451817082,2.0557999538891925,9.225249348227887,2.619116419121691,1.0079679196295466
360471058042,0.936412281270039,14.929765533252208,11.38868575832207,5.006503990754665,5.06669490956695,5.373562404666028,14.266558337665582
360471058043,0.9071736148535487,9.45039921172297,13.384990801912227,9.689800197685251,12.985195285668423,14.83526194402436,12.19819324584738
360471058044,0.8268070045842917,11.903110579491678,2.1158791846686356,1.245260175811227,14.429378401143104,12.259089434213307,10.73500747918795
360471078003,1.017832380882009,14.810295352780845,12.462093101291206,14.818420597654836,7.490687634050245,10.492286198070275,10.725809578845348
360471078004,0.8064890586209551,8.620151743852787,8.911276540268716,2.9166564030298,1.8006845189246725,9.522866956596298,1.9947895162465166
